Group,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus
247.16482,14117.59375,0,0,0,1600100.65,14837.88379,0,2005003.401,0,25176.81005,17338.12695,19321.92773,0,0,0,1300001.847,100839.5225,952007.5547,79625.11719,75281.30047,88745.33594,44348.84375,0,0,0,0,0,0,0,0
390.24819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.96985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.06523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.13709,0,0,0,0,0,11454.6416,0,0,0,0,0,0,0,9368.84668,0,0,12513.61914,0,0,0,0,0,12328.97266,0,0,14942.44434,18143.6914,14226.64453,13687.7005,171300.7129
339.28885,0,0,0,18497.86914,0,0,143007.3252,0,200858.4648,0,15246.1875,0,0,0,14336.94824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.12252,146300.6611,23837.2168,221800.1816,266003.1992,28512.62101,21997.91992,26939.48633,300336.7422,38313.48438,21938.9375,35191.00008,223002.75,35194.2007,28328.69336,31796.2005,0,0,0,0,0,0,0,0,18937.00898,0,240055.9531,29133.39844,19158.00996,152700.1348,25567.10055
183.11208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.10226,612600.7344,94265.19531,1005792.8,1005921.002,122569.4601,75341.63281,10050075.4,118114.1009,152965.9375,78156.89844,137327.0031,81144.50078,1294005.867,92647.63281,137572.5625,158343.75,1610017.531,19100007.19,1562001.003,149295.5938,1478300.601,0,126372.007,153273.3901,129728.7734,241349.4219,2005873.89,172867.1401,181626.25,217451.9375
335.10249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91775.19531,0,0,0,0,0,0,0,0
335.10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.10305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90083.00006,0,0,0,0,0,0,0,0,0,0,0,0,0
369.05186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.12266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.10998,22696.18359,27462.96484,26384.46009,22697.27539,313700.7003,26654.64258,24749.3164,241900.5234,200569.5977,29671.55008,31696.71289,24225.00313,27687.76367,18937.61719,185400.0043,700713.3901,66217.24219,0,0,548500.7003,600977.7007,0,31257.10016,46647.32003,364006.4492,31679.57617,500543.793,33912.00664,5600004.766,431700.2383
347.06943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347.0698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.16923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.07385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.14959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.16076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.16104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.08252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.05496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.11726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.30981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346.31141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19257.96484,14594.58984,0,0,17457.47266,14297.27832,14742.41401,0,0,0,0,0,0,0,0
346.31024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.05442,388900.9006,52125.86328,563008.3984,55764.26172,53629.9375,491200.625,42464.00859,519800.7003,700511.8438,530077.1836,610037.3477,41939.82003,58672.23828,41716.59766,66418.875,78525.77344,62658.89453,843003.8901,61374.625,68559.71009,710012.1875,760099.5,149492.1401,134167.8438,1007135.758,156696.7813,166249.6875,112726.4844,1745700.5,141755.4375
332.33132,18371005.75,1861956.625,2183879,1926654.375,2641775.75,2388552.5,1664134.875,1596399.5,1643888.25,200005429.9,2468739,1576422.625,1549242.5,1358966.25,1293523.625,3628883.5,32391009.25,0,0,3153575.75,0,0,2889434.75,267003500.8,23157600.5,2319586.25,28700743.75,2227543.25,3374417.5,2532216.75
332.33168,233153.3901,2681400.531,253698.2344,0,331174.5313,321126.0094,0,0,0,0,3400374.438,177919.875,176974.7656,171433,179287.9688,0,0,430045800.5,30089983.5,0,3234411.75,2714532.75,0,3600346.719,0,0,326779.0063,0,0,0
332.33163,0,0,0,2242007.484,0,281211.2188,2200114.401,1710043.281,227484.875,2316001.75,0,0,0,0,0,4300574.281,295133.3438,467728.9688,383769.6875,4008421.969,3984006.188,349616.3125,341215.9688,0,243581.9688,234711.7969,0,2197900.266,443354.4688,2600186.375
332.33073,0,1230072.648,0,0,0,1594002.172,1300435.156,0,0,0,0,0,0,0,0,0,0,0,2100284.781,0,0,163332.5781,139715.625,0,0,0,0,0,1820052.266,0
332.33062,0,0,0,0,0,0,1300248.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.33156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.33063,0,0,0,0,0,0,141114.3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.33017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373.04894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.18487,399007.0059,328400.9002,32793.21009,34639.8164,39678.59375,45482.72656,3800100.98,400679.23,41899.94531,416100.6523,46958.53901,34447.24601,436008.6719,400266.7656,397002.1367,600355.0039,48425.7539,741800.6719,44935.10055,423100.2227,44846.24219,0,615600.6523,55184.28516,390026.7578,54536.60055,59265.33984,45911.98828,59373.50039,0
204.02852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5851.004688,0,0,0,0,0,0,0,0,0,0,0,0
197.12757,0,6983.428223,0,0,0,0,0,0,0,13815.11328,1005007.882,0,0,0,0,0,0,0,0,0,0,0,11532.7627,0,0,0,0,0,0,0
449.17449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351.05071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29443.35742,35331.88672,22572.00938,0,27412.48242,15645.00901,18129.498,0,0,31146.44531,0,0,0,0
351.04996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351.04926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387.26065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387.25831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.08661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15412.957,0,0,0,0,19237.41797,0,16719.94531,21796.38477,200518.3901,13441.84668,24562.37101,17212.38867
333.08676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.08589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.07029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339.08328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23456.30001,25924.91992,0,22992.00938,21623.90023,0,0,0,0,0,0,0,0,0
208.14366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.05457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.09283,64112.20031,957700.6953,10066004.01,97629.23438,995100.3984,76943.4375,870078.8984,1007428.953,139616.625,1004613.009,117959.0047,72793.15625,113263.0016,86584.30047,1003799.867,139715.5469,0,184632,13007005.55,161283.2969,124594.6002,78663.22656,159324.2003,175453.4531,159596.7813,233839.8594,20083003.6,171212.875,228681.0047,222696.5469
379.09222,0,0,0,0,0,0,0,0,0,0,0,0,0,16624.55469,0,0,132833.5313,0,0,0,0,0,0,0,0,390056.9492,400924.5898,350087.98,0,0
379.09191,0,0,0,0,0,0,0,18734.9746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.09251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.09224,0,0,0,0,0,0,0,21577.75586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.09242,13373.27832,0,0,0,239002.8438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.09269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32184.11523,0,0,0,0,0,0
379.09218,0,0,0,0,0,0,0,0,0,0,24761.53516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.09114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23632.00254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.09169,0,0,0,0,0,0,0,0,0,0,0,0,200681.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.09135,0,0,0,19184.94727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.15522,0,0,13125.26172,0,0,11732.99601,100557.8232,0,120094.12,0,11472.13184,0,9915.661133,0,0,16279.71009,17156.56445,17653.60055,0,0,16877.123,0,19118.72266,167006.1563,13585.52246,164100.3379,18949.36914,0,169001.5547,16531.9121
226.15514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.05222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171.10177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.04283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351.19456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486.24864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486.24949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290.08125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21819,0,0,15934.90014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17797.66797,0,0,0,0,0,0,0,0
429.21761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18859.79883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21686,0,0,0,0,0,186700.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21715,0,0,0,0,0,0,15226.23005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12911.0043,0,0,0
429.21786,0,0,0,0,0,0,0,0,114005.7129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.2181,0,0,0,0,0,0,0,0,0,0,0,0,0,100197.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429.21761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8819.50001,0,0
425.12317,0,0,0,0,0,0,0,0,11863.3955,240011.7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269.15081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.06647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.12705,0,0,0,0,11387.43457,0,100765.8945,0,0,0,0,0,0,0,0,285005.7001,0,341004.4648,249200.248,0,28274.55859,0,0,0,0,0,24244.8457,0,0,0
201.15947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.14341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.16958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.09182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.01776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.01742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.14379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.10572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.04787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.0647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50039.00786,0,0,0
267.13676,0,0,96007.8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18798.19922,0,0,0,200952.0049
339.23097,0,0,0,212001.4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.14744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.12201,0,0,14989.00557,0,0,0,0,0,17115.36523,0,0,0,0,0,0,0,200582.8496,17755.00859,13435.87201,14813.00938,16175.291,0,18551.58398,190088.5137,210075.1699,226001.6005,23735.27734,200295.8223,22565.44922,244500.1005
241.12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.14269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282.27868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15122.85645,0,0,0,0,1400700.386,0,0,0,0,0,0,0,0,0
279.10066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.07414,222385.6401,2677500.901,237258.1719,268198.125,3005721.625,283372.3438,2511700.672,221853.6719,2266002.547,327515.0031,327351.25,2789400.313,2390061.002,1960085.422,198242.1563,96200200.94,9556009.188,1258157.375,887655.8125,7300255.006,885411.75,0,368861.8438,5557007.313,451534.1875,429286.5938,584891.125,382143.8438,5570012.625,4234100.781
343.07423,0,0,18697.80086,223003.375,237900.005,23816.2871,25274.26563,17838.41401,0,25959.291,300543.8418,0,0,0,0,56396.99601,0,0,0,41822.94531,490078.746,43354.39453,320064.5117,41474.51563,0,27648.11914,38136.19531,26865.63672,43581.34375,0
343.07425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742547.6875,0,0,0,0,0,0,0,0
343.07438,17567.45313,0,0,0,0,0,0,0,0,0,0,0,17544.60074,0,0,0,534900.246,69877.21009,0,0,0,0,0,0,0,0,0,0,0,0
343.07392,0,0,0,0,0,0,12649.13672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.02629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254.24733,0,0,0,14557.43262,0,0,120034.6543,0,17189.67773,0,11766.96387,0,0,0,15588.00186,0,1300001.395,0,14121.44531,0,100382.7764,0,0,0,0,18419.50078,170036.4473,0,120037.3643,14735.83101
391.2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353.30453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12973.9541,14889.8125,0,0,0,14822.7246,0,0
239.0831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.07307,56100864,6843353.5,6222453.5,70015648,69226004,9568382,6351353,55800152,71200196,53184003.5,600700372,52970055,6735317,500007347.5,69800554.5,69007123,525700002.5,8200000050,5004005201,52642005,5238772,7816245.5,7661353,63223007,46840046.5,67221006,8177299.5,6271675.5,70055988.5,75002496
271.09686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.14206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279.115723,0,0,0,0,0,0,0
397.20619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.09653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.16752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.04798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361.05575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425.24712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426.20945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.09662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.08764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250.09225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.00618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98576,296009.498,42979.96484,36833.65625,38721.00977,43173.23438,42665.23005,31715.10016,435300.293,43812.4375,564600.1484,37432.19922,47344.40063,46134.92969,400672.5547,45745.60055,33588.96009,32314.26367,0,0,3000082.342,0,0,43957.14844,62977.64453,49482.10055,429001.3901,64151.65625,45181.14844,69779.41401,52522.50078
455.00424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29843.20031,0,33641.75,24972.49601,251009.418,24538.30027,0,0,0,0,0,0,0,0,0
455.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455.00397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455.00329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455.00296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455.00409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484.31288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459.25239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358.36739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8938.255859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.02294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.02282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451.02205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.31078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262.12735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362.06515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377.07608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377.07695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255.11655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.03856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152.01588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.25042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.06352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.18502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161.1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.12615,2000051.383,226900.16,22161.2005,32646.13477,28393.2007,29121.69531,25931.7007,28121.00547,28849.00234,37182.67969,372500.2578,282006.9258,22182.68945,215002.8496,0,51322.125,49875.73438,0,0,34177.00625,0,0,147300.127,0,13788.19922,16699.58594,200461.0047,0,0,16136.83101
311.12569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47954.582,428005.7101,0,38478.60016,346600.2578,0,0,0,0,0,0,0,0
311.12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367.20081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.04656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.24689,0,0,0,0,0,0,0,0,0,0,8324.273438,0,0,0,0,191600.8,150083.8135,14746.88477,1600003.482,11719.4873,15322.18555,0,0,8214.216797,0,0,0,0,0,0
265.96133,11700415.88,1468534.375,12452002.5,13168009.13,1251563.625,1727133,135800008.1,15641007.5,1573577.25,1738721.375,1339646.75,19003958,1755698.75,1631751.5,17004865.75,1695691.375,15964900.63,1973943.375,13465006.75,14500178.25,1438464.375,16820025.88,2663733.5,3000057800,273200700.3,22816700.25,2937856.5,21790077.75,3129352.75,23670044.25
221.97116,5870049.188,766854.125,6366200.438,6600973.25,6004888.125,7887004.813,678141.625,8001283.5,7897300.188,7773600.188,674446.4375,897256.5625,8771100.563,7854003.688,741882.375,767591.6875,749843.5,8824005.625,6714009.875,68700004.94,6442600.75,737747.875,1100270000,12900218.63,1268722.5,1005000011,13001298.25,971517.25,1251218.625,100472600.8
212.00517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
